,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,105.1500015258789,1,12,-1,0,False,,0.5000000000000016,0.5000000000000023
1,1,worst concave points,0.13505000621080399,2,7,0,1,False,,0.04238245931283908,0.9576175406871613
2,2,worst texture,33.35000038146973,3,4,1,2,False,,0.007585411736149037,0.992414588263851
3,3,LEAF_NODE,-2.0,-1,-1,2,3,True,,0.0,1.0
4,4,worst texture,33.79999923706055,5,6,2,3,False,,0.13312034078807242,0.8668796592119278
5,5,LEAF_NODE,-2.0,-1,-1,4,4,True,,1.0,0.0
6,6,LEAF_NODE,-2.0,-1,-1,4,4,True,,0.0,1.0
7,7,worst texture,27.575000762939453,8,11,1,2,False,,0.5135579293344289,0.4864420706655712
8,8,area error,23.27500057220459,9,10,7,3,False,,0.1743375174337517,0.8256624825662483
9,9,LEAF_NODE,-2.0,-1,-1,8,4,True,,0.0,1.0
10,10,LEAF_NODE,-2.0,-1,-1,8,4,True,,1.0,0.0
11,11,LEAF_NODE,-2.0,-1,-1,7,3,True,,1.0,0.0
12,12,worst perimeter,115.3499984741211,13,20,0,1,False,,0.9194985495234154,0.0805014504765854
13,13,mean area,614.5500183105469,14,17,12,2,False,,0.5776026094047295,0.42239739059527054
14,14,compactness error,0.06296500004827976,15,16,13,3,False,,0.9564449676280163,0.04355503237198352
15,15,LEAF_NODE,-2.0,-1,-1,14,4,True,,1.0,0.0
16,16,LEAF_NODE,-2.0,-1,-1,14,4,True,,0.0,1.0
17,17,worst fractal dimension,0.06955000013113022,18,19,13,3,False,,0.2525252525252526,0.7474747474747476
18,18,LEAF_NODE,-2.0,-1,-1,17,4,True,,0.7716049382716049,0.22839506172839508
19,19,LEAF_NODE,-2.0,-1,-1,17,4,True,,0.0,1.0
20,20,LEAF_NODE,-2.0,-1,-1,12,2,True,,1.0,0.0
