,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,105.95000076293945,1,16,-1,0,False,,0.5000000000000016,0.5000000000000023
1,1,worst concave points,0.13505000621080399,2,11,0,1,False,,0.08131844302287766,0.9186815569771232
2,2,radius error,0.6430999934673309,3,8,1,2,False,,0.02241616354832925,0.9775838364516711
3,3,worst texture,33.35000038146973,4,5,2,3,False,,0.0076541546751576735,0.9923458453248424
4,4,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.0,1.0
5,5,worst concave points,0.092289999127388,6,7,3,4,False,,0.0903832248734635,0.9096167751265366
6,6,LEAF_NODE,-2.0,-1,-1,5,5,True,,0.0,1.0
7,7,LEAF_NODE,-2.0,-1,-1,5,5,True,,1.0,0.0
8,8,compactness error,0.014419999904930592,9,10,2,3,False,,0.6281407035175879,0.37185929648241206
9,9,LEAF_NODE,-2.0,-1,-1,8,4,True,,1.0,0.0
10,10,LEAF_NODE,-2.0,-1,-1,8,4,True,,0.0,1.0
11,11,worst texture,25.889999389648438,12,15,1,2,False,,0.6552125800815376,0.3447874199184625
12,12,mean smoothness,0.12265000119805336,13,14,11,3,False,,0.1743375174337517,0.8256624825662483
13,13,LEAF_NODE,-2.0,-1,-1,12,4,True,,0.0,1.0
14,14,LEAF_NODE,-2.0,-1,-1,12,4,True,,1.0,0.0
15,15,LEAF_NODE,-2.0,-1,-1,11,3,True,,1.0,0.0
16,16,mean texture,15.744999885559082,17,20,0,1,False,,0.9162444755847802,0.08375552441522066
17,17,mean radius,19.610000610351562,18,19,16,2,False,,0.15802781289506948,0.8419721871049305
18,18,LEAF_NODE,-2.0,-1,-1,17,3,True,,0.0,1.0
19,19,LEAF_NODE,-2.0,-1,-1,17,3,True,,1.0,0.0
20,20,worst area,871.7999877929688,21,26,16,2,False,,0.9500084445195071,0.049991555480493284
21,21,mean smoothness,0.09095999971032143,22,23,20,3,False,,0.6871035940803384,0.31289640591966195
22,22,LEAF_NODE,-2.0,-1,-1,21,4,True,,0.0,1.0
23,23,worst area,852.8000183105469,24,25,21,4,False,,0.9165256627185562,0.0834743372814439
24,24,LEAF_NODE,-2.0,-1,-1,23,5,True,,1.0,0.0
25,25,LEAF_NODE,-2.0,-1,-1,23,5,True,,0.0,1.0
26,26,worst smoothness,0.0879799984395504,27,28,20,3,False,,0.9903883621249514,0.009611637875048722
27,27,LEAF_NODE,-2.0,-1,-1,26,4,True,,0.0,1.0
28,28,worst concavity,0.1797500029206276,29,32,26,4,False,,0.9951709736361264,0.004829026363873669
29,29,mean symmetry,0.15114999562501907,30,31,28,5,False,,0.8351893095768373,0.1648106904231626
30,30,LEAF_NODE,-2.0,-1,-1,29,6,True,,0.0,1.0
31,31,LEAF_NODE,-2.0,-1,-1,29,6,True,,1.0,0.0
32,32,LEAF_NODE,-2.0,-1,-1,28,5,True,,1.0,0.0
