,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst concave points,0.13099999725818634,1,16,-1,0,False,,0.5000000000000014,0.5000000000000023
1,1,mean area,696.25,2,13,0,1,False,,0.11286115569823449,0.8871388443017666
2,2,worst radius,17.579999923706055,3,12,1,2,False,,0.02110892203771462,0.9788910779622856
3,3,fractal dimension error,0.0013144999975338578,4,7,2,3,False,,0.014172335600907039,0.9858276643990932
4,4,smoothness error,0.0033490000059828162,5,6,3,4,False,,0.2196836555360281,0.7803163444639719
5,5,LEAF_NODE,-2.0,-1,-1,4,5,True,,1.0,0.0
6,6,LEAF_NODE,-2.0,-1,-1,4,5,True,,0.0,1.0
7,7,worst texture,33.35000038146973,8,9,3,4,False,,0.007322359557143695,0.9926776404428563
8,8,LEAF_NODE,-2.0,-1,-1,7,5,True,,0.0,1.0
9,9,worst texture,33.55999946594238,10,11,7,5,False,,0.10766580534022395,0.8923341946597761
10,10,LEAF_NODE,-2.0,-1,-1,9,6,True,,1.0,0.0
11,11,LEAF_NODE,-2.0,-1,-1,9,6,True,,0.0,1.0
12,12,LEAF_NODE,-2.0,-1,-1,2,3,True,,1.0,0.0
13,13,mean texture,16.375,14,15,1,2,False,,0.8636573007830494,0.13634269921695077
14,14,LEAF_NODE,-2.0,-1,-1,13,3,True,,0.0,1.0
15,15,LEAF_NODE,-2.0,-1,-1,13,3,True,,1.0,0.0
16,16,mean concave points,0.05013999901711941,17,20,0,1,False,,0.9522972339428037,0.04770276605719655
17,17,worst texture,29.280000686645508,18,19,16,2,False,,0.4578754578754578,0.5421245421245422
18,18,LEAF_NODE,-2.0,-1,-1,17,3,True,,0.0,1.0
19,19,LEAF_NODE,-2.0,-1,-1,17,3,True,,1.0,0.0
20,20,perimeter error,1.5289999842643738,21,24,16,2,False,,0.9772237611572794,0.02277623884272088
21,21,mean smoothness,0.10071999952197075,22,23,20,3,False,,0.45787545787545786,0.5421245421245422
22,22,LEAF_NODE,-2.0,-1,-1,21,4,True,,1.0,0.0
23,23,LEAF_NODE,-2.0,-1,-1,21,4,True,,0.0,1.0
24,24,fractal dimension error,0.012910000048577785,25,32,20,3,False,,0.9861006761833209,0.013899323816679212
25,25,mean concavity,0.07651999965310097,26,27,24,4,False,,0.9906906529123161,0.009309347087684001
26,26,LEAF_NODE,-2.0,-1,-1,25,5,True,,0.0,1.0
27,27,mean concavity,0.08588500320911407,28,31,25,5,False,,0.9953235591506573,0.004676440849342778
28,28,area error,25.0600004196167,29,30,27,6,False,,0.8351893095768373,0.1648106904231626
29,29,LEAF_NODE,-2.0,-1,-1,28,7,True,,0.0,1.0
30,30,LEAF_NODE,-2.0,-1,-1,28,7,True,,1.0,0.0
31,31,LEAF_NODE,-2.0,-1,-1,27,6,True,,1.0,0.0
32,32,LEAF_NODE,-2.0,-1,-1,24,4,True,,0.0,1.0
