,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,104.10000228881836,1,12,-1,0,False,,0.5000000000000016,0.5000000000000023
1,1,worst concave points,0.17864999920129776,2,11,0,1,False,,0.04292091106787229,0.9570790889321282
2,2,worst smoothness,0.1782499998807907,3,8,1,2,False,,0.014728408153646759,0.9852715918463535
3,3,area error,48.97500038146973,4,5,2,3,False,,0.007451564828614009,0.992548435171386
4,4,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.0,1.0
5,5,symmetry error,0.024740000255405903,6,7,3,4,False,,0.36023054755043227,0.6397694524495677
6,6,LEAF_NODE,-2.0,-1,-1,5,5,True,,1.0,0.0
7,7,LEAF_NODE,-2.0,-1,-1,5,5,True,,0.0,1.0
8,8,worst perimeter,85.375,9,10,2,3,False,,0.6281407035175879,0.37185929648241206
9,9,LEAF_NODE,-2.0,-1,-1,8,4,True,,0.0,1.0
10,10,LEAF_NODE,-2.0,-1,-1,8,4,True,,1.0,0.0
11,11,LEAF_NODE,-2.0,-1,-1,1,2,True,,1.0,0.0
12,12,worst texture,20.645000457763672,13,18,0,1,False,,0.9090443511215821,0.09095564887841878
13,13,worst radius,17.739999771118164,14,15,12,2,False,,0.43808411214953275,0.5619158878504674
14,14,LEAF_NODE,-2.0,-1,-1,13,3,True,,0.0,1.0
15,15,smoothness error,0.004880999913439155,16,17,13,3,False,,0.9101941747572816,0.08980582524271846
16,16,LEAF_NODE,-2.0,-1,-1,15,4,True,,0.0,1.0
17,17,LEAF_NODE,-2.0,-1,-1,15,4,True,,1.0,0.0
18,18,worst perimeter,110.25,19,24,12,2,False,,0.9543056023352421,0.04569439766475817
19,19,smoothness error,0.0053495001047849655,20,21,18,3,False,,0.6696428571428573,0.330357142857143
20,20,LEAF_NODE,-2.0,-1,-1,19,4,True,,0.0,1.0
21,21,perimeter error,3.156999945640564,22,23,19,4,False,,0.9529860228716646,0.04701397712833546
22,22,LEAF_NODE,-2.0,-1,-1,21,5,True,,1.0,0.0
23,23,LEAF_NODE,-2.0,-1,-1,21,5,True,,0.0,1.0
24,24,worst concavity,0.1871500015258789,25,28,18,3,False,,0.9952484910748685,0.004751508925131637
25,25,worst area,1079.5,26,27,24,4,False,,0.7716049382716049,0.2283950617283951
26,26,LEAF_NODE,-2.0,-1,-1,25,5,True,,0.0,1.0
27,27,LEAF_NODE,-2.0,-1,-1,25,5,True,,1.0,0.0
28,28,LEAF_NODE,-2.0,-1,-1,24,4,True,,1.0,0.0
