,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst concave points,0.14169999957084656,1,14,-1,0,False,,0.5000000000000014,0.5000000000000023
1,1,worst radius,16.80500030517578,2,9,0,1,False,,0.14247720364741664,0.8575227963525847
2,2,worst concave points,0.13580000400543213,3,6,1,2,False,,0.054159445407279086,0.9458405545927215
3,3,area error,38.60499954223633,4,5,2,3,False,,0.03527287092951072,0.9647271290704897
4,4,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.014857957922263165,0.9851420420777369
5,5,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.41993281075027983,0.58006718924972
6,6,compactness error,0.02696000039577484,7,8,2,3,False,,0.5033557046979865,0.4966442953020134
7,7,LEAF_NODE,-2.0,-1,-1,6,4,True,,1.0,0.0
8,8,LEAF_NODE,-2.0,-1,-1,6,4,True,,0.0,1.0
9,9,worst texture,19.90999984741211,10,11,1,2,False,,0.771604938271605,0.22839506172839522
10,10,LEAF_NODE,-2.0,-1,-1,9,3,True,,0.0,1.0
11,11,texture error,1.8634999990463257,12,13,9,3,False,,0.931098696461825,0.06890130353817508
12,12,LEAF_NODE,-2.0,-1,-1,11,4,True,,0.9643201542912245,0.035679845708775325
13,13,LEAF_NODE,-2.0,-1,-1,11,4,True,,0.0,1.0
14,14,area error,13.929999828338623,15,16,0,1,False,,0.9721525338685401,0.02784746613146016
15,15,LEAF_NODE,-2.0,-1,-1,14,2,True,,0.0,1.0
16,16,concavity error,0.13565000146627426,17,20,14,2,False,,0.9812610787541152,0.018738921245885064
17,17,worst concavity,0.21389999985694885,18,19,16,3,False,,0.9858796590764535,0.014120340923546644
18,18,LEAF_NODE,-2.0,-1,-1,17,4,True,,0.0,1.0
19,19,LEAF_NODE,-2.0,-1,-1,17,4,True,,0.9905419222903886,0.009458077709611467
20,20,LEAF_NODE,-2.0,-1,-1,16,3,True,,0.0,1.0
