,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,105.1500015258789,1,18,-1,0,False,,0.5000000000000016,0.5000000000000023
1,1,worst concave points,0.13520000129938126,2,11,0,1,False,,0.07444907683144739,0.9255509231685536
2,2,radius error,0.595550000667572,3,8,1,2,False,,0.014857957922263165,0.9851420420777369
3,3,smoothness error,0.003294000052846968,4,7,2,3,False,,0.007517892584350754,0.9924821074156494
4,4,texture error,0.8657499849796295,5,6,3,4,False,,0.36023054755043227,0.6397694524495677
5,5,LEAF_NODE,-2.0,-1,-1,4,5,True,,1.0,0.0
6,6,LEAF_NODE,-2.0,-1,-1,4,5,True,,0.0,1.0
7,7,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.0,1.0
8,8,worst perimeter,87.06999969482422,9,10,2,3,False,,0.6281407035175879,0.37185929648241206
9,9,LEAF_NODE,-2.0,-1,-1,8,4,True,,1.0,0.0
10,10,LEAF_NODE,-2.0,-1,-1,8,4,True,,0.0,1.0
11,11,worst texture,25.9399995803833,12,15,1,2,False,,0.6847230675593426,0.3152769324406574
12,12,mean smoothness,0.11780000105500221,13,14,11,3,False,,0.2196836555360281,0.7803163444639719
13,13,LEAF_NODE,-2.0,-1,-1,12,4,True,,0.0,1.0
14,14,LEAF_NODE,-2.0,-1,-1,12,4,True,,1.0,0.0
15,15,mean concavity,0.09948500245809555,16,17,11,3,False,,0.9310986964618249,0.06890130353817504
16,16,LEAF_NODE,-2.0,-1,-1,15,4,True,,0.0,1.0
17,17,LEAF_NODE,-2.0,-1,-1,15,4,True,,1.0,0.0
18,18,worst texture,18.44499969482422,19,22,0,1,False,,0.9241271383087805,0.07587286169122032
19,19,mean texture,10.829999923706055,20,21,18,2,False,,0.1743375174337517,0.8256624825662483
20,20,LEAF_NODE,-2.0,-1,-1,19,3,True,,1.0,0.0
21,21,LEAF_NODE,-2.0,-1,-1,19,3,True,,0.0,1.0
22,22,worst concavity,0.18940000236034393,23,26,18,2,False,,0.9543056023352423,0.04569439766475818
23,23,perimeter error,2.40500009059906,24,25,22,3,False,,0.3602305475504322,0.6397694524495677
24,24,LEAF_NODE,-2.0,-1,-1,23,4,True,,0.0,1.0
25,25,LEAF_NODE,-2.0,-1,-1,23,4,True,,1.0,0.0
26,26,fractal dimension error,0.012910000048577785,27,36,22,3,False,,0.9783878504672899,0.02161214953271033
27,27,radius error,0.18415000289678574,28,29,26,4,False,,0.9826352223395519,0.01736477766044824
28,28,LEAF_NODE,-2.0,-1,-1,27,5,True,,0.0,1.0
29,29,worst concave points,0.08198000118136406,30,31,27,5,False,,0.9869196323356116,0.013080367664388432
30,30,LEAF_NODE,-2.0,-1,-1,29,6,True,,0.0,1.0
31,31,mean concave points,0.039294999092817307,32,35,29,6,False,,0.9912415670493551,0.008758432950645066
32,32,mean concavity,0.05939999967813492,33,34,31,7,False,,0.7716049382716049,0.22839506172839508
33,33,LEAF_NODE,-2.0,-1,-1,32,8,True,,1.0,0.0
34,34,LEAF_NODE,-2.0,-1,-1,32,8,True,,0.0,1.0
35,35,LEAF_NODE,-2.0,-1,-1,31,7,True,,1.0,0.0
36,36,LEAF_NODE,-2.0,-1,-1,26,4,True,,0.0,1.0
