,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst concave points,0.1423499956727028,1,20,-1,0,False,,0.5000000000000016,0.5000000000000023
1,1,worst radius,16.800000190734863,2,13,0,1,False,,0.11709313217965801,0.8829068678203432
2,2,radius error,0.6430999934673309,3,10,1,2,False,,0.02771925934139042,0.9722807406586098
3,3,worst concave points,0.13580000400543213,4,5,2,3,False,,0.014172335600907039,0.9858276643990932
4,4,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.0,1.0
5,5,worst symmetry,0.25894999504089355,6,7,3,4,False,,0.3602305475504322,0.6397694524495677
6,6,LEAF_NODE,-2.0,-1,-1,5,5,True,,1.0,0.0
7,7,worst perimeter,98.34500122070312,8,9,5,5,False,,0.0,1.0
8,8,LEAF_NODE,-2.0,-1,-1,7,6,True,,0.0,1.0
9,9,LEAF_NODE,-2.0,-1,-1,7,6,True,,0.0,1.0
10,10,mean compactness,0.06257499940693378,11,12,2,3,False,,0.6281407035175879,0.37185929648241206
11,11,LEAF_NODE,-2.0,-1,-1,10,4,True,,1.0,0.0
12,12,LEAF_NODE,-2.0,-1,-1,10,4,True,,0.0,1.0
13,13,mean texture,16.375,14,15,1,2,False,,0.8351893095768375,0.16481069042316268
14,14,LEAF_NODE,-2.0,-1,-1,13,3,True,,0.0,1.0
15,15,texture error,1.8434999585151672,16,19,13,3,False,,0.9620318111852231,0.037968188814776815
16,16,mean radius,14.329999923706055,17,18,15,4,False,,1.0,0.0
17,17,LEAF_NODE,-2.0,-1,-1,16,5,True,,1.0,0.0
18,18,LEAF_NODE,-2.0,-1,-1,16,5,True,,1.0,0.0
19,19,LEAF_NODE,-2.0,-1,-1,15,4,True,,0.0,1.0
20,20,mean concave points,0.04468500055372715,21,22,0,1,False,,0.9645869474187955,0.03541305258120484
21,21,LEAF_NODE,-2.0,-1,-1,20,2,True,,0.0,1.0
22,22,area error,13.929999828338623,23,24,20,2,False,,0.9775689602909975,0.022431039709002773
23,23,LEAF_NODE,-2.0,-1,-1,22,3,True,,0.0,1.0
24,24,fractal dimension error,0.012349999975413084,25,32,22,3,False,,0.9864195265186274,0.013580473481372753
25,25,mean concavity,0.0705449990928173,26,27,24,4,False,,0.9909051803601058,0.00909481963989432
26,26,LEAF_NODE,-2.0,-1,-1,25,5,True,,0.0,1.0
27,27,mean concave points,0.055649999529123306,28,31,25,5,False,,0.9954318167788135,0.004568183221186501
28,28,mean fractal dimension,0.06128999963402748,29,30,27,6,False,,0.8351893095768373,0.1648106904231626
29,29,LEAF_NODE,-2.0,-1,-1,28,7,True,,0.0,1.0
30,30,LEAF_NODE,-2.0,-1,-1,28,7,True,,1.0,0.0
31,31,LEAF_NODE,-2.0,-1,-1,27,6,True,,1.0,0.0
32,32,LEAF_NODE,-2.0,-1,-1,24,4,True,,0.0,1.0
