,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,105.95000076293945,1,16,-1,0,False,,0.5000000000000016,0.5000000000000023
1,1,worst concave points,0.1423499956727028,2,11,0,1,False,,0.07474857298178861,0.9252514270182122
2,2,area error,48.97500038146973,3,8,1,2,False,,0.022026431718061675,0.9779735682819385
3,3,smoothness error,0.003294000052846968,4,7,2,3,False,,0.0074845817615711635,0.9925154182384289
4,4,fractal dimension error,0.0013230000040493906,5,6,3,4,False,,0.2525252525252525,0.7474747474747475
5,5,LEAF_NODE,-2.0,-1,-1,4,5,True,,1.0,0.0
6,6,LEAF_NODE,-2.0,-1,-1,4,5,True,,0.0,1.0
7,7,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.0,1.0
8,8,smoothness error,0.005083499941974878,9,10,2,3,False,,0.7716049382716049,0.2283950617283951
9,9,LEAF_NODE,-2.0,-1,-1,8,4,True,,0.0,1.0
10,10,LEAF_NODE,-2.0,-1,-1,8,4,True,,1.0,0.0
11,11,worst symmetry,0.2815000116825104,12,13,1,2,False,,0.7299270072992702,0.27007299270073
12,12,LEAF_NODE,-2.0,-1,-1,11,3,True,,0.0,1.0
13,13,worst texture,24.78499984741211,14,15,11,3,False,,0.8710801393728222,0.1289198606271777
14,14,LEAF_NODE,-2.0,-1,-1,13,4,True,,0.0,1.0
15,15,LEAF_NODE,-2.0,-1,-1,13,4,True,,1.0,0.0
16,16,mean concave points,0.04951999895274639,17,24,0,1,False,,0.9204514915345341,0.07954850846546646
17,17,worst texture,29.130000114440918,18,21,16,2,False,,0.5096839959225281,0.49031600407747206
18,18,worst symmetry,0.38930000364780426,19,20,17,3,False,,0.12339585389930897,0.8766041461006912
19,19,LEAF_NODE,-2.0,-1,-1,18,4,True,,0.0,1.0
20,20,LEAF_NODE,-2.0,-1,-1,18,4,True,,1.0,0.0
21,21,fractal dimension error,0.004576500155963004,22,23,17,3,False,,0.922023182297155,0.07797681770284512
22,22,LEAF_NODE,-2.0,-1,-1,21,4,True,,1.0,0.0
23,23,LEAF_NODE,-2.0,-1,-1,21,4,True,,0.0,1.0
24,24,worst texture,20.645000457763672,25,28,16,2,False,,0.9688758036411705,0.0311241963588296
25,25,worst area,1012.3999938964844,26,27,24,3,False,,0.6281407035175879,0.37185929648241217
26,26,LEAF_NODE,-2.0,-1,-1,25,4,True,,0.0,1.0
27,27,LEAF_NODE,-2.0,-1,-1,25,4,True,,1.0,0.0
28,28,fractal dimension error,0.012769999913871288,29,30,24,3,False,,0.9952100459576672,0.004789954042332845
29,29,LEAF_NODE,-2.0,-1,-1,28,4,True,,1.0,0.0
30,30,LEAF_NODE,-2.0,-1,-1,28,4,True,,0.0,1.0
