,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,102.04999923706055,1,10,-1,0,False,,0.5000000000000014,0.5000000000000023
1,1,worst concave points,0.18074999749660492,2,9,0,1,False,,0.030607247796278155,0.9693927522037222
2,2,mean radius,14.900000095367432,3,8,1,2,False,,0.015541464627626502,0.9844585353723736
3,3,worst smoothness,0.1782499998807907,4,5,2,3,False,,0.007831589499404795,0.9921684105005952
4,4,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.0,1.0
5,5,mean texture,20.000000476837158,6,7,3,4,False,,0.6281407035175879,0.37185929648241206
6,6,LEAF_NODE,-2.0,-1,-1,5,5,True,,0.0,1.0
7,7,LEAF_NODE,-2.0,-1,-1,5,5,True,,1.0,0.0
8,8,LEAF_NODE,-2.0,-1,-1,2,3,True,,1.0,0.0
9,9,LEAF_NODE,-2.0,-1,-1,1,2,True,,1.0,0.0
10,10,worst concavity,0.2200000062584877,11,16,0,1,False,,0.871080139372823,0.12891986062717808
11,11,worst texture,29.68000030517578,12,13,10,2,False,,0.20215633423180598,0.7978436657681942
12,12,LEAF_NODE,-2.0,-1,-1,11,3,True,,0.0,1.0
13,13,worst smoothness,0.10769999772310257,14,15,11,3,False,,0.8351893095768373,0.1648106904231626
14,14,LEAF_NODE,-2.0,-1,-1,13,4,True,,0.0,1.0
15,15,LEAF_NODE,-2.0,-1,-1,13,4,True,,1.0,0.0
16,16,mean concave points,0.0427899993956089,17,20,10,2,False,,0.937051411558297,0.06294858844170362
17,17,worst perimeter,113.75,18,19,16,3,False,,0.5033557046979866,0.4966442953020136
18,18,LEAF_NODE,-2.0,-1,-1,17,4,True,,0.0,1.0
19,19,LEAF_NODE,-2.0,-1,-1,17,4,True,,1.0,0.0
20,20,worst texture,16.324999809265137,21,22,16,3,False,,0.9743634159016111,0.025636584098389113
21,21,LEAF_NODE,-2.0,-1,-1,20,4,True,,0.0,1.0
22,22,mean concavity,0.060465000569820404,23,24,20,4,False,,0.9827616329858484,0.017238367014151806
23,23,LEAF_NODE,-2.0,-1,-1,22,5,True,,0.0,1.0
24,24,fractal dimension error,0.012769999913871288,25,28,22,5,False,,0.9870152658361117,0.01298473416388843
25,25,worst texture,18.40499973297119,26,27,24,6,False,,0.9913058802796217,0.008694119720378332
26,26,LEAF_NODE,-2.0,-1,-1,25,7,True,,0.7716049382716049,0.22839506172839508
27,27,LEAF_NODE,-2.0,-1,-1,25,7,True,,1.0,0.0
28,28,LEAF_NODE,-2.0,-1,-1,24,6,True,,0.0,1.0
