,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,104.0,1,16,-1,0,False,,0.5000000000000014,0.5000000000000023
1,1,worst concave points,0.18074999749660492,2,15,0,1,False,,0.04292091106787229,0.9570790889321282
2,2,worst smoothness,0.19054999947547913,3,12,1,2,False,,0.021931107082285517,0.9780688929177147
3,3,worst area,785.0,4,9,2,3,False,,0.014792899408284028,0.9852071005917162
4,4,area error,48.97500038146973,5,6,3,4,False,,0.007517892584350754,0.9924821074156494
5,5,LEAF_NODE,-2.0,-1,-1,4,5,True,,0.0,1.0
6,6,compactness error,0.01397499954327941,7,8,4,5,False,,0.36023054755043227,0.6397694524495677
7,7,LEAF_NODE,-2.0,-1,-1,6,6,True,,1.0,0.0
8,8,LEAF_NODE,-2.0,-1,-1,6,6,True,,0.0,1.0
9,9,worst radius,16.020000457763672,10,11,3,4,False,,0.45787545787545786,0.5421245421245422
10,10,LEAF_NODE,-2.0,-1,-1,9,5,True,,1.0,0.0
11,11,LEAF_NODE,-2.0,-1,-1,9,5,True,,0.0,1.0
12,12,mean perimeter,68.01000213623047,13,14,2,3,False,,0.6281407035175879,0.37185929648241206
13,13,LEAF_NODE,-2.0,-1,-1,12,4,True,,0.0,1.0
14,14,LEAF_NODE,-2.0,-1,-1,12,4,True,,1.0,0.0
15,15,LEAF_NODE,-2.0,-1,-1,1,2,True,,1.0,0.0
16,16,worst concavity,0.2019999995827675,17,20,0,1,False,,0.9090443511215821,0.09095564887841878
17,17,mean radius,17.09500026702881,18,19,16,2,False,,0.1445086705202312,0.8554913294797689
18,18,LEAF_NODE,-2.0,-1,-1,17,3,True,,0.0,1.0
19,19,LEAF_NODE,-2.0,-1,-1,17,3,True,,1.0,0.0
20,20,worst area,868.1999816894531,21,28,16,2,False,,0.9444831466695249,0.05551685333047547
21,21,worst smoothness,0.13000000268220901,22,23,20,3,False,,0.6752194463200542,0.3247805536799462
22,22,LEAF_NODE,-2.0,-1,-1,21,4,True,,0.0,1.0
23,23,mean texture,14.769999980926514,24,25,21,4,False,,0.9310986964618249,0.06890130353817507
24,24,LEAF_NODE,-2.0,-1,-1,23,5,True,,0.0,1.0
25,25,concave points error,0.009245000081136823,26,27,23,5,False,,1.0,0.0
26,26,LEAF_NODE,-2.0,-1,-1,25,6,True,,1.0,0.0
27,27,LEAF_NODE,-2.0,-1,-1,25,6,True,,1.0,0.0
28,28,fractal dimension error,0.0016249999753199518,29,32,20,3,False,,0.9952863239696796,0.00471367603032041
29,29,area error,22.005000114440918,30,31,28,4,False,,0.8710801393728222,0.1289198606271777
30,30,LEAF_NODE,-2.0,-1,-1,29,5,True,,0.0,1.0
31,31,LEAF_NODE,-2.0,-1,-1,29,5,True,,1.0,0.0
32,32,LEAF_NODE,-2.0,-1,-1,28,4,True,,1.0,0.0
