,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,105.95000076293945,1,18,-1,0,False,,0.5000000000000014,0.5000000000000023
1,1,worst compactness,0.40870000422000885,2,13,0,1,False,,0.08715473317243237,0.9128452668275685
2,2,area error,48.97500038146973,3,10,1,2,False,,0.03602513113147733,0.963974868868523
3,3,worst texture,30.145000457763672,4,5,2,3,False,,0.022122588637838482,0.9778774113621619
4,4,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.0,1.0
5,5,worst perimeter,101.29999923706055,6,9,3,4,False,,0.18054886856042374,0.8194511314395765
6,6,worst concavity,0.20885000377893448,7,8,5,5,False,,0.06841817186644775,0.9315818281335523
7,7,LEAF_NODE,-2.0,-1,-1,6,6,True,,0.0,1.0
8,8,LEAF_NODE,-2.0,-1,-1,6,6,True,,0.36023054755043227,0.6397694524495677
9,9,LEAF_NODE,-2.0,-1,-1,5,5,True,,1.0,0.0
10,10,mean compactness,0.06257499940693378,11,12,2,3,False,,0.6281407035175879,0.37185929648241206
11,11,LEAF_NODE,-2.0,-1,-1,10,4,True,,1.0,0.0
12,12,LEAF_NODE,-2.0,-1,-1,10,4,True,,0.0,1.0
13,13,worst texture,23.47000026702881,14,15,1,2,False,,0.7716049382716049,0.2283950617283951
14,14,LEAF_NODE,-2.0,-1,-1,13,3,True,,0.0,1.0
15,15,concavity error,0.08311500027775764,16,17,13,3,False,,0.9310986964618249,0.06890130353817504
16,16,LEAF_NODE,-2.0,-1,-1,15,4,True,,1.0,0.0
17,17,LEAF_NODE,-2.0,-1,-1,15,4,True,,0.0,1.0
18,18,worst texture,20.875,19,24,0,1,False,,0.9193680196131848,0.08063198038681577
19,19,worst area,968.7000122070312,20,21,18,2,False,,0.336322869955157,0.6636771300448433
20,20,LEAF_NODE,-2.0,-1,-1,19,3,True,,0.0,1.0
21,21,mean smoothness,0.08357000350952148,22,23,19,3,False,,0.8351893095768373,0.1648106904231626
22,22,LEAF_NODE,-2.0,-1,-1,21,4,True,,0.0,1.0
23,23,LEAF_NODE,-2.0,-1,-1,21,4,True,,1.0,0.0
24,24,mean concave points,0.050084998831152916,25,30,18,2,False,,0.9570765661252904,0.042923433874710086
25,25,concave points error,0.010125500150024891,26,29,24,3,False,,0.6524008350730691,0.3475991649269313
26,26,worst perimeter,108.3499984741211,27,28,25,4,False,,0.894134477825465,0.10586552217453506
27,27,LEAF_NODE,-2.0,-1,-1,26,5,True,,0.0,1.0
28,28,LEAF_NODE,-2.0,-1,-1,26,5,True,,1.0,0.0
29,29,LEAF_NODE,-2.0,-1,-1,25,4,True,,0.0,1.0
30,30,fractal dimension error,0.012769999913871288,31,32,24,3,False,,0.9951709736361264,0.004829026363873669
31,31,LEAF_NODE,-2.0,-1,-1,30,4,True,,1.0,0.0
32,32,LEAF_NODE,-2.0,-1,-1,30,4,True,,0.0,1.0
