,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,106.0999984741211,1,14,-1,0,False,,0.5000000000000016,0.5000000000000023
1,1,worst concave points,0.13520000129938126,2,7,0,1,False,,0.07971938775510214,0.9202806122448988
2,2,perimeter error,6.597499847412109,3,6,1,2,False,,0.021931107082285517,0.9780688929177147
3,3,smoothness error,0.003309000050649047,4,5,2,3,False,,0.014728408153646759,0.9852715918463535
4,4,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.36023054755043227,0.6397694524495677
5,5,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.007517892584350754,0.9924821074156494
6,6,LEAF_NODE,-2.0,-1,-1,2,3,True,,1.0,0.0
7,7,worst texture,26.90000057220459,8,11,1,2,False,,0.6552125800815376,0.3447874199184625
8,8,mean compactness,0.16494999825954437,9,10,7,3,False,,0.19440124416796264,0.8055987558320373
9,9,LEAF_NODE,-2.0,-1,-1,8,4,True,,0.0,1.0
10,10,LEAF_NODE,-2.0,-1,-1,8,4,True,,1.0,0.0
11,11,mean compactness,0.11504999920725822,12,13,7,3,False,,0.931098696461825,0.06890130353817506
12,12,LEAF_NODE,-2.0,-1,-1,11,4,True,,0.0,1.0
13,13,LEAF_NODE,-2.0,-1,-1,11,4,True,,1.0,0.0
14,14,worst concavity,0.22055000066757202,15,20,0,1,False,,0.9348878134623849,0.06511218653761565
15,15,mean texture,19.68000030517578,16,17,14,2,False,,0.3877973112719752,0.612202688728025
16,16,LEAF_NODE,-2.0,-1,-1,15,3,True,,0.0,1.0
17,17,mean radius,15.380000114440918,18,19,15,3,False,,0.8351893095768373,0.1648106904231626
18,18,LEAF_NODE,-2.0,-1,-1,17,4,True,,0.0,1.0
19,19,LEAF_NODE,-2.0,-1,-1,17,4,True,,1.0,0.0
20,20,mean concave points,0.04112499952316284,21,24,14,2,False,,0.9656153801475289,0.03438461985247148
21,21,concavity error,0.022304999642074108,22,23,20,3,False,,0.6281407035175879,0.37185929648241217
22,22,LEAF_NODE,-2.0,-1,-1,21,4,True,,1.0,0.0
23,23,LEAF_NODE,-2.0,-1,-1,21,4,True,,0.0,1.0
24,24,fractal dimension error,0.012910000048577785,25,26,20,3,False,,0.9907632777881795,0.009236722211820524
25,25,LEAF_NODE,-2.0,-1,-1,24,4,True,,0.9953602106715155,0.004639789328484552
26,26,LEAF_NODE,-2.0,-1,-1,24,4,True,,0.0,1.0
