,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,104.95000076293945,1,14,-1,0,False,,0.5000000000000014,0.5000000000000023
1,1,worst compactness,0.39569999277591705,2,11,0,1,False,,0.049718734018978375,0.950281265981022
2,2,worst concave points,0.1347000002861023,3,8,1,2,False,,0.014857957922263165,0.9851420420777369
3,3,worst texture,33.35000038146973,4,5,2,3,False,,0.0076541546751576735,0.9923458453248424
4,4,LEAF_NODE,-2.0,-1,-1,3,4,True,,0.0,1.0
5,5,worst texture,33.55999946594238,6,7,3,4,False,,0.0903832248734635,0.9096167751265366
6,6,LEAF_NODE,-2.0,-1,-1,5,5,True,,1.0,0.0
7,7,LEAF_NODE,-2.0,-1,-1,5,5,True,,0.0,1.0
8,8,worst fractal dimension,0.07261000201106071,9,10,2,3,False,,0.2525252525252525,0.7474747474747475
9,9,LEAF_NODE,-2.0,-1,-1,8,4,True,,1.0,0.0
10,10,LEAF_NODE,-2.0,-1,-1,8,4,True,,0.0,1.0
11,11,worst texture,25.0600004196167,12,13,1,2,False,,0.8085381630012937,0.19146183699870636
12,12,LEAF_NODE,-2.0,-1,-1,11,3,True,,0.0,1.0
13,13,LEAF_NODE,-2.0,-1,-1,11,3,True,,1.0,0.0
14,14,mean concave points,0.04951999895274639,15,24,0,1,False,,0.9084583268903671,0.09154167310963378
15,15,worst area,929.8000183105469,16,17,14,2,False,,0.4102203469292078,0.5897796530707924
16,16,LEAF_NODE,-2.0,-1,-1,15,3,True,,0.0,1.0
17,17,worst texture,19.90999984741211,18,19,15,3,False,,0.7028112449799198,0.2971887550200804
18,18,LEAF_NODE,-2.0,-1,-1,17,4,True,,0.0,1.0
19,19,concave points error,0.009886499959975481,20,23,17,4,False,,0.8553274682306939,0.14467253176930597
20,20,mean smoothness,0.08080000057816505,21,22,19,5,False,,1.0,0.0
21,21,LEAF_NODE,-2.0,-1,-1,20,6,True,,1.0,0.0
22,22,LEAF_NODE,-2.0,-1,-1,20,6,True,,1.0,0.0
23,23,LEAF_NODE,-2.0,-1,-1,19,5,True,,0.0,1.0
24,24,worst texture,20.355000495910645,25,28,14,2,False,,0.9700023164234423,0.029997683576557865
25,25,worst area,951.8500061035156,26,27,24,3,False,,0.5846585594013097,0.4153414405986905
26,26,LEAF_NODE,-2.0,-1,-1,25,4,True,,0.0,1.0
27,27,LEAF_NODE,-2.0,-1,-1,25,4,True,,1.0,0.0
28,28,fractal dimension error,0.012910000048577785,29,30,24,3,False,,0.9954318167788135,0.004568183221186501
29,29,LEAF_NODE,-2.0,-1,-1,28,4,True,,1.0,0.0
30,30,LEAF_NODE,-2.0,-1,-1,28,4,True,,0.0,1.0
