,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,103.25,1,16,-1,0,False,,0.5000000000000016,0.5000000000000023
1,1,worst concave points,0.19189999997615814,2,15,0,1,False,,0.04292091106787229,0.9570790889321282
2,2,mean area,663.7000122070312,3,12,1,2,False,,0.02193110708228552,0.9780688929177148
3,3,area error,47.03499984741211,4,9,2,3,False,,0.014857957922263167,0.9851420420777371
4,4,worst texture,33.35000038146973,5,6,3,4,False,,0.007585411736149037,0.992414588263851
5,5,LEAF_NODE,-2.0,-1,-1,4,5,True,,0.0,1.0
6,6,worst texture,33.55999946594238,7,8,4,5,False,,0.09549274255156609,0.904507257448434
7,7,LEAF_NODE,-2.0,-1,-1,6,6,True,,1.0,0.0
8,8,LEAF_NODE,-2.0,-1,-1,6,6,True,,0.0,1.0
9,9,mean compactness,0.06257499940693378,10,11,3,4,False,,0.36023054755043227,0.6397694524495677
10,10,LEAF_NODE,-2.0,-1,-1,9,5,True,,1.0,0.0
11,11,LEAF_NODE,-2.0,-1,-1,9,5,True,,0.0,1.0
12,12,mean perimeter,94.31500244140625,13,14,2,3,False,,0.45787545787545786,0.5421245421245422
13,13,LEAF_NODE,-2.0,-1,-1,12,4,True,,1.0,0.0
14,14,LEAF_NODE,-2.0,-1,-1,12,4,True,,0.0,1.0
15,15,LEAF_NODE,-2.0,-1,-1,1,2,True,,1.0,0.0
16,16,worst concavity,0.2070000022649765,17,20,0,1,False,,0.9090443511215821,0.09095564887841878
17,17,worst compactness,0.11123000085353851,18,19,16,2,False,,0.1331203407880724,0.8668796592119276
18,18,LEAF_NODE,-2.0,-1,-1,17,3,True,,1.0,0.0
19,19,LEAF_NODE,-2.0,-1,-1,17,3,True,,0.0,1.0
20,20,mean concave points,0.04483499936759472,21,28,16,2,False,,0.9482433959218811,0.05175660407811926
21,21,concavity error,0.022304999642074108,22,27,20,3,False,,0.5296610169491526,0.4703389830508476
22,22,mean symmetry,0.1477999985218048,23,24,21,4,False,,0.9101941747572814,0.08980582524271845
23,23,LEAF_NODE,-2.0,-1,-1,22,5,True,,0.0,1.0
24,24,concave points error,0.005235499935224652,25,26,22,5,False,,1.0,0.0
25,25,LEAF_NODE,-2.0,-1,-1,24,6,True,,1.0,0.0
26,26,LEAF_NODE,-2.0,-1,-1,24,6,True,,1.0,0.0
27,27,LEAF_NODE,-2.0,-1,-1,21,4,True,,0.0,1.0
28,28,mean texture,15.375,29,32,20,3,False,,0.9827616329858484,0.017238367014151806
29,29,mean concave points,0.08410000056028366,30,31,28,4,False,,0.5588673621460506,0.4411326378539493
30,30,LEAF_NODE,-2.0,-1,-1,29,5,True,,0.0,1.0
31,31,LEAF_NODE,-2.0,-1,-1,29,5,True,,1.0,0.0
32,32,LEAF_NODE,-2.0,-1,-1,28,4,True,,1.0,0.0
