,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,102.4000015258789,1,8,-1,0,False,,0.5000000000000014,0.5000000000000023
1,1,worst concave points,0.13385000079870224,2,5,0,1,False,,0.05078646468164144,0.9492135353183592
2,2,area error,48.97500038146973,3,4,1,2,False,,0.023027325759901747,0.9769726742400986
3,3,LEAF_NODE,-2.0,-1,-1,2,3,True,,0.007795447458684125,0.9922045525413159
4,4,LEAF_NODE,-2.0,-1,-1,2,3,True,,1.0,0.0
5,5,radius error,0.29180000722408295,6,7,1,2,False,,0.5296610169491526,0.4703389830508476
6,6,LEAF_NODE,-2.0,-1,-1,5,3,True,,0.0,1.0
7,7,LEAF_NODE,-2.0,-1,-1,5,3,True,,0.8710801393728222,0.1289198606271777
8,8,worst concave points,0.14630000293254852,9,12,0,1,False,,0.8914571847655663,0.10854281523443457
9,9,worst area,874.8500061035156,10,11,8,2,False,,0.572595100577574,0.4274048994224258
10,10,LEAF_NODE,-2.0,-1,-1,9,3,True,,0.18054886856042374,0.8194511314395765
11,11,LEAF_NODE,-2.0,-1,-1,9,3,True,,0.8491847826086957,0.15081521739130446
12,12,LEAF_NODE,-2.0,-1,-1,8,2,True,,1.0,0.0
