,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1
0,0,worst perimeter,105.1500015258789,1,16,-1,0,False,,0.5000000000000014,0.5000000000000023
1,1,worst concave points,0.1656000018119812,2,13,0,1,False,,0.0756616959225225,0.9243383040774785
2,2,worst radius,15.78000020980835,3,10,1,2,False,,0.03602513113147734,0.9639748688685231
3,3,worst smoothness,0.19054999947547913,4,7,2,3,False,,0.022515761032722906,0.9774842389672774
4,4,area error,48.97500038146973,5,6,3,4,False,,0.015192027224112786,0.9848079727758875
5,5,LEAF_NODE,-2.0,-1,-1,4,5,True,,0.007759637469737411,0.9922403625302627
6,6,LEAF_NODE,-2.0,-1,-1,4,5,True,,0.36023054755043227,0.6397694524495677
7,7,worst perimeter,78.34500122070312,8,9,3,4,False,,0.6281407035175879,0.37185929648241206
8,8,LEAF_NODE,-2.0,-1,-1,7,5,True,,0.0,1.0
9,9,LEAF_NODE,-2.0,-1,-1,7,5,True,,1.0,0.0
10,10,mean texture,20.894999504089355,11,12,2,3,False,,0.3602305475504322,0.6397694524495677
11,11,LEAF_NODE,-2.0,-1,-1,10,4,True,,0.0,1.0
12,12,LEAF_NODE,-2.0,-1,-1,10,4,True,,1.0,0.0
13,13,mean concavity,0.27719999849796295,14,15,1,2,False,,0.9101941747572816,0.08980582524271846
14,14,LEAF_NODE,-2.0,-1,-1,13,3,True,,1.0,0.0
15,15,LEAF_NODE,-2.0,-1,-1,13,3,True,,0.0,1.0
16,16,mean concave points,0.048864999786019325,17,24,0,1,False,,0.9095979178838907,0.09040208211611007
17,17,mean texture,19.359999656677246,18,21,16,2,False,,0.5135579293344291,0.4864420706655712
18,18,worst fractal dimension,0.09479000046849251,19,20,17,3,False,,0.11499540018399264,0.8850045998160075
19,19,LEAF_NODE,-2.0,-1,-1,18,4,True,,0.0,1.0
20,20,LEAF_NODE,-2.0,-1,-1,18,4,True,,1.0,0.0
21,21,concave points error,0.010510500054806471,22,23,17,3,False,,0.8351893095768375,0.16481069042316257
22,22,LEAF_NODE,-2.0,-1,-1,21,4,True,,1.0,0.0
23,23,LEAF_NODE,-2.0,-1,-1,21,4,True,,0.0,1.0
24,24,worst texture,20.645000457763672,25,28,16,2,False,,0.9684011468309647,0.03159885316903563
25,25,worst area,951.8500061035156,26,27,24,3,False,,0.628140703517588,0.3718592964824122
26,26,LEAF_NODE,-2.0,-1,-1,25,4,True,,0.0,1.0
27,27,LEAF_NODE,-2.0,-1,-1,25,4,True,,1.0,0.0
28,28,LEAF_NODE,-2.0,-1,-1,24,3,True,,1.0,0.0
