,node_number,feature,threshold,children_left,children_right,mother_node,node_depth,is_leaves,values,0,1,2,3,4,5,6,7,8,9
0,0,pixel_3_4,0.5,1,12,-1,0,False,,0.09999999999999956,0.09999999999999948,0.09999999999999956,0.09999999999999948,0.09999999999999948,0.09999999999999948,0.09999999999999948,0.09999999999999944,0.09999999999999956,0.09999999999999944
1,1,pixel_3_6,0.5,2,5,0,1,False,,0.5822228915369999,0.0,0.024775442193063813,0.0,0.08331349678647929,0.11901928112354182,0.17852892168531273,0.012139966674601268,0.0,0.0
2,2,pixel_1_5,1.5,3,4,1,2,False,,0.0,0.0,0.0,0.0,0.0,0.39999999999999997,0.6,0.0,0.0,0.0
3,3,LEAF_NODE,-2.0,-1,-1,2,3,True,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4,4,LEAF_NODE,-2.0,-1,-1,2,3,True,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5,5,pixel_7_3,6.5,6,7,1,2,False,,0.8288439062510804,0.0,0.03526995345749276,0.0,0.11860386309725506,0.0,0.0,0.017282277194171452,0.0,0.0
6,6,LEAF_NODE,-2.0,-1,-1,5,3,True,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7,7,pixel_3_2,2.0,8,11,5,3,False,,0.940376150460184,0.0,0.04001600640256099,0.0,0.0,0.0,0.0,0.019607843137254884,0.0,0.0
8,8,pixel_7_4,11.0,9,10,7,4,False,,0.0,0.0,0.6711409395973155,0.0,0.0,0.0,0.0,0.32885906040268453,0.0,0.0
9,9,LEAF_NODE,-2.0,-1,-1,8,5,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10,10,LEAF_NODE,-2.0,-1,-1,8,5,True,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,LEAF_NODE,-2.0,-1,-1,7,4,True,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,pixel_5_3,1.5,13,26,0,1,False,,0.004886691049019246,0.11972393070097151,0.11483723965195235,0.11972393070097151,0.10329123433024993,0.09624865017136926,0.08451100990656812,0.11732945208695203,0.11972393070097162,0.11972393070097147
13,13,pixel_3_2,3.5,14,19,12,2,False,,0.007118848477403942,0.07523645743766125,0.0,0.300945829750645,0.027358711795513184,0.21886969436410547,0.006839677948878296,0.006976471507855862,0.04271309086442365,0.3139412178535137
14,14,pixel_3_6,4.0,15,18,13,3,False,,0.0,0.043345570348091465,0.0,0.8235658366137377,0.0,0.0,0.0,0.0,0.022557388650537396,0.11053120438763323
15,15,pixel_0_4,9.0,16,17,14,4,False,,0.0,0.046424375639519455,0.0,0.8820631371508696,0.0,0.0,0.0,0.0,0.024159624057300946,0.04735286315230985
16,16,LEAF_NODE,-2.0,-1,-1,15,5,True,,0.0,0.49504950495049505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.504950495049505
17,17,LEAF_NODE,-2.0,-1,-1,15,5,True,,0.0,0.0,0.0,0.9733403031887088,0.0,0.0,0.0,0.0,0.02665969681129117,0.0
18,18,LEAF_NODE,-2.0,-1,-1,14,4,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,19,pixel_2_4,4.5,20,23,13,3,False,,0.010401412960568446,0.08994162971785655,0.0,0.059961086478571034,0.03997405765238069,0.31979246121904553,0.009993514413095173,0.010193384701357076,0.05200706480284223,0.407735388054283
20,20,pixel_3_6,0.5,21,22,19,4,False,,0.0,0.023147710738648176,0.0,0.023147710738648176,0.0925908429545927,0.6249881899435007,0.023147710738648176,0.02361066495342114,0.024092515258593003,0.16527465467394795
21,21,LEAF_NODE,-2.0,-1,-1,20,5,True,,0.0,0.038461538461538464,0.0,0.038461538461538464,0.0,0.8846153846153846,0.038461538461538464,0.0,0.0,0.0
22,22,LEAF_NODE,-2.0,-1,-1,20,5,True,,0.0,0.0,0.0,0.0,0.23254710265293535,0.23254710265293535,0.0,0.059299511176498516,0.06050970528214135,0.41509657823548957
23,23,pixel_0_3,2.0,24,25,19,4,False,,0.01830358104179677,0.14068634839969282,0.0,0.087928967749808,0.0,0.087928967749808,0.0,0.0,0.07321432416718708,0.5919378108917078
24,24,LEAF_NODE,-2.0,-1,-1,23,5,True,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,LEAF_NODE,-2.0,-1,-1,23,5,True,,0.020873067194905344,0.02005451554020317,0.0,0.10027257770101584,0.0,0.10027257770101584,0.0,0.0,0.08349226877962138,0.675034993083239
26,26,pixel_6_6,0.5,27,34,12,2,False,,0.0037202001029984968,0.14297239611523632,0.17484940484092945,0.025020169320166357,0.14297239611523632,0.032168789125928174,0.1251008466008318,0.1749982128450492,0.15996860442893543,0.01822898050469263
27,27,pixel_4_6,0.5,28,31,26,3,False,,0.0,0.19954581169391197,0.006108545255936082,0.005868994461585647,0.22302178954025456,0.05282095015427082,0.005868994461585647,0.28734596883923313,0.19547344818995455,0.02394549740326944
28,28,pixel_1_4,14.5,29,30,27,4,False,,0.0,0.344663508285578,0.010550923723027902,0.010137162008399354,0.040548648033597416,0.09123445807559419,0.010137162008399354,0.11373895773424073,0.3376295591368927,0.04135962099426937
29,29,LEAF_NODE,-2.0,-1,-1,28,5,True,,0.0,0.07233112895606987,0.018820854983467163,0.018082782239017468,0.07233112895606987,0.10849669343410481,0.018082782239017468,0.1475555030703825,0.4705213745866789,0.07377775153519128
